#Frame    NC1[native] NC1[nonnative] NC1[mindist] NC1[maxdist]
    4349         1876            121       1.2494      59.4509
    4350         1890            140       1.2356      58.7243
    4351         1879            130       1.2435      58.9283
    4352         1886            142       1.2665      59.6669
    4353         1880            137       1.2525      59.2981
    4354         1898            129       1.2652      59.4925
    4355         1881            145       1.2592      60.2385
    4356         1881            132       1.2642      61.2050
    4357         1901            140       1.2653      60.5021
    4358         1886            131       1.2445      60.4573
    4359         1878            143       1.2415      59.7265
    4360         1889            120       1.2512      60.5641
    4361         1886            140       1.2451      62.1421
    4362         1886            122       1.2541      61.3504
    4363         1890            134       1.2574      60.8485
    4364         1886            137       1.2669      60.5986
    4365         1889            122       1.2549      61.0100
    4366         1894            141       1.2579      59.1638
    4367         1890            131       1.2609      60.5933
    4368         1907            135       1.2512      60.1362
    4369         1902            140       1.2485      59.5146
    4370         1886            119       1.2687      59.0474
    4371         1882            130       1.2645      60.1097
    4372         1888            130       1.2470      58.7979
    4373         1901            121       1.2413      58.4477
    4374         1893            133       1.2705      58.5767
    4375         1900            138       1.2436      59.6443
    4376         1893            145       1.2454      59.0552
    4377         1878            148       1.2335      59.8370
    4378         1890            146       1.2546      59.3376
    4379         1889            148       1.2748      59.4583
    4380         1885            128       1.2764      60.1614
    4381         1876            146       1.2657      60.6844
    4382         1878            139       1.2673      60.4022
    4383         1896            156       1.2706      60.1253
    4384         1894            147       1.2730      60.6174
    4385         1873            141       1.2668      60.6002
    4386         1886            140       1.2592      60.5381
    4387         1895            134       1.2506      60.6029
    4388         1883            149       1.2742      59.9153
    4389         1886            144       1.2574      60.7848
    4390         1878            150       1.2330      60.5138
    4391         1886            154       1.2682      60.4031
    4392         1897            133       1.2642      58.6318
    4393         1891            139       1.2554      57.4543
    4394         1877            121       1.2617      57.9953
    4395         1873            131       1.2588      58.3666
    4396         1876            125       1.2670      59.5703
    4397         1882            143       1.2584      58.3574
    4398         1868            141       1.2527      57.7533
    4399         1899            121       1.2410      58.5645
    4400         1884            141       1.2742      58.6334
    4401         1883            134       1.2802      58.6681
    4402         1870            151       1.2359      59.2091
    4403         1881            144       1.2539      58.9034
    4404         1865            139       1.2686      58.3723
    4405         1893            151       1.2333      57.9012
    4406         1889            138       1.2648      60.7804
    4407         1910            139       1.2527      60.6431
    4408         1889            157       1.2536      60.1065
    4409         1878            139       1.2817      61.1221
    4410         1901            148       1.2614      60.4305
    4411         1876            135       1.2547      60.1590
    4412         1878            141       1.2691      59.9476
    4413         1869            161       1.2659      59.5403
    4414         1897            138       1.2673      60.8183
    4415         1888            167       1.2481      60.6715
    4416         1884            130       1.2634      60.3930
    4417         1893            139       1.2612      58.4336
    4418         1878            164       1.2738      58.5994
    4419         1880            140       1.2684      60.2321
    4420         1888            135       1.2741      58.9750
    4421         1875            127       1.2515      58.4862
    4422         1896            146       1.2609      59.1982
    4423         1875            143       1.2587      59.6716
    4424         1880            143       1.2627      59.3654
    4425         1882            152       1.2644      59.4647
    4426         1881            140       1.2521      58.2521
    4427         1890            136       1.2602      59.0624
    4428         1893            152       1.2627      59.4678
    4429         1883            148       1.2532      58.9613
    4430         1876            140       1.2550      60.5779
    4431         1876            136       1.2750      59.9097
    4432         1863            141       1.2461      60.2159
    4433         1866            124       1.2158      60.8757
    4434         1892            150       1.2585      60.3403
    4435         1882            134       1.2565      61.8209
    4436         1874            125       1.2672      60.6645
    4437         1888            130       1.2700      60.2098
    4438         1869            138       1.2476      61.4047
    4439         1887            134       1.2554      61.5440
    4440         1863            137       1.2490      61.2025
    4441         1884            146       1.2601      59.9560
    4442         1882            148       1.2726      61.1087
    4443         1888            158       1.2565      59.5434
    4444         1878            129       1.2525      59.8303
    4445         1888            137       1.2718      60.0443
    4446         1881            134       1.2641      61.4089
    4447         1881            159       1.2571      60.1192
    4448         1894            152       1.2626      60.6317
    4449         1881            140       1.2576      60.1911
    4450         1873            133       1.2782      60.3763
    4451         1888            146       1.2677      58.3165
    4452         1880            138       1.2463      57.3316
    4453         1870            138       1.2560      58.6419
    4454         1890            150       1.2490      58.9929
    4455         1885            131       1.2547      56.8985
    4456         1884            142       1.2647      57.3725
    4457         1879            147       1.2693      59.3163
    4458         1870            129       1.2701      57.6145
    4459         1892            130       1.2631      57.8052
    4460         1877            141       1.2731      59.0439
    4461         1879            149       1.2707      57.8620
    4462         1871            141       1.2419      57.4256
    4463         1892            132       1.2607      56.5878
    4464         1880            142       1.2583      58.6937
    4465         1896            153       1.2589      57.9721
    4466         1878            137       1.2588      56.3119
    4467         1884            140       1.2551      56.4206
    4468         1891            131       1.2656      56.0829
    4469         1869            148       1.2613      55.7340
    4470         1881            149       1.2672      57.4884
    4471         1868            131       1.2592      57.5419
    4472         1889            143       1.2535      57.9729
    4473         1889            146       1.2584      59.3566
    4474         1873            124       1.2748      59.2067
    4475         1881            148       1.2482      58.6424
    4476         1873            138       1.2576      57.8768
    4477         1871            167       1.2614      60.6958
    4478         1903            143       1.2514      60.0888
    4479         1891            130       1.2603      60.6120
    4480         1862            144       1.2448      59.3565
    4481         1886            137       1.2629      60.2457
    4482         1877            148       1.2622      60.5501
    4483         1892            148       1.2613      61.0753
    4484         1876            133       1.2578      60.5193
    4485         1885            146       1.2514      59.2151
    4486         1858            143       1.2607      58.7754
    4487         1871            132       1.2501      58.8395
    4488         1889            131       1.2650      58.0324
    4489         1874            153       1.2725      59.0914
    4490         1861            149       1.2572      57.3470
    4491         1898            156       1.2400      58.1031
    4492         1888            129       1.2635      57.8672
    4493         1865            137       1.2482      57.2148
    4494         1882            141       1.2545      58.2115
    4495         1879            134       1.2533      57.6660
    4496         1877            152       1.2633      57.7030
    4497         1872            155       1.2760      57.7117
    4498         1858            128       1.2672      57.6944
    4499         1877            144       1.2512      57.4207
    4500         1872            129       1.2626      57.4971
    4501         1879            133       1.2596      58.0464
    4502         1892            158       1.2722      58.5485
    4503         1853            127       1.2639      59.2784
    4504         1892            132       1.2624      58.5193
    4505         1873            148       1.2507      57.7550
    4506         1874            120       1.2790      57.5524
    4507         1890            151       1.2589      57.2309
    4508         1873            139       1.2518      57.0176
    4509         1870            151       1.2680      56.5529
    4510         1891            147       1.2689      57.5773
    4511         1874            134       1.2606      59.2410
    4512         1888            132       1.2567      58.1735
    4513         1879            130       1.2594      59.2745
    4514         1880            154       1.2587      59.4797
    4515         1881            134       1.2624      59.8079
    4516         1890            146       1.2565      60.7909
    4517         1877            133       1.2600      59.6074
    4518         1890            167       1.2625      60.4679
    4519         1876            147       1.2553      60.2731
    4520         1873            148       1.2690      61.1136
    4521         1856            155       1.2692      60.4515
    4522         1905            135       1.2493      58.5705
    4523         1895            140       1.2526      58.7796
    4524         1871            135       1.2772      58.7593
    4525         1890            145       1.2673      59.2627
    4526         1880            146       1.2465      57.8742
    4527         1886            137       1.2481      58.2502
    4528         1882            132       1.2743      59.7305
    4529         1897            136       1.2548      58.9847
    4530         1879            132       1.2658      58.9874
    4531         1872            134       1.2631      59.4862
    4532         1889            129       1.2606      59.2104
    4533         1885            125       1.2637      58.6864
    4534         1903            134       1.2559      59.2902
    4535         1897            142       1.2660      59.6756
    4536         1879            145       1.2596      58.5328
    4537         1895            134       1.2565      59.8540
    4538         1882            154       1.2712      59.8874
    4539         1882            141       1.2522      60.6718
    4540         1878            119       1.2631      59.1069
    4541         1896            162       1.2654      58.5853
    4542         1900            140       1.2534      58.7558
    4543         1864            139       1.2503      59.2614
    4544         1878            142       1.2487      57.7047
    4545         1884            148       1.2672      58.8925
    4546         1885            155       1.2617      59.2835
    4547         1899            138       1.2536      60.0302
    4548         1884            134       1.2651      58.4585
    4549         1895            153       1.2582      58.3239
    4550         1878            132       1.2531      57.0884
    4551         1865            137       1.2572      56.2110
    4552         1885            126       1.2580      56.7862
    4553         1892            135       1.2678      57.9694
    4554         1873            127       1.2671      58.2682
    4555         1867            140       1.2557      57.8040
    4556         1884            137       1.2637      58.5682
    4557         1899            127       1.2583      59.1076
    4558         1875            131       1.2542      58.6924
    4559         1884            136       1.2623      57.4046
    4560         1886            109       1.2637      58.1700
    4561         1871            130       1.2510      56.4634
    4562         1874            149       1.2576      58.5433
    4563         1879            139       1.2588      57.4489
    4564         1876            137       1.2652      56.9890
    4565         1888            128       1.2567      57.0450
    4566         1894            136       1.2529      57.8169
    4567         1875            137       1.2567      57.2884
    4568         1881            137       1.2585      57.2340
    4569         1886            145       1.2382      57.0673
    4570         1878            145       1.2673      57.4319
    4571         1880            133       1.2616      56.6886
    4572         1862            139       1.2557      56.5281
    4573         1877            136       1.2785      56.0566
    4574         1887            127       1.2564      56.2730
    4575         1887            128       1.2479      56.8249
    4576         1876            135       1.2734      57.0259
    4577         1886            118       1.2607      57.1205
    4578         1888            131       1.2683      56.3038
    4579         1883            136       1.2482      56.3906
    4580         1878            121       1.2628      57.8465
    4581         1892            137       1.2529      56.9418
    4582         1886            142       1.2662      56.6175
    4583         1869            133       1.2548      57.1899
    4584         1887            151       1.2483      57.6536
    4585         1911            137       1.2593      56.4413
    4586         1887            137       1.2490      56.6931
    4587         1888            130       1.2499      57.0769
    4588         1903            145       1.2728      55.7243
    4589         1895            142       1.2739      55.8243
    4590         1875            130       1.2632      55.0407
    4591         1892            159       1.2645      55.4508
    4592         1873            146       1.2508      56.6732
    4593         1880            128       1.2723      55.6745
    4594         1881            146       1.2651      55.3821
    4595         1886            140       1.2729      55.6002
    4596         1870            150       1.2721      55.5526
    4597         1885            142       1.2492      56.6278
    4598         1856            138       1.2810      56.3106
    4599         1888            118       1.2748      57.8916
    4600         1883            151       1.2370      57.4998
    4601         1887            138       1.2522      57.4938
    4602         1873            148       1.2554      56.1387
    4603         1895            158       1.2737      56.9162
    4604         1901            148       1.2647      56.8451
    4605         1895            128       1.2612      58.2193
    4606         1890            134       1.2680      58.1158
    4607         1893            136       1.2697      57.6808
    4608         1893            158       1.2674      57.6745
    4609         1896            137       1.2569      57.3007
    4610         1884            139       1.2659      56.7010
    4611         1899            133       1.2585      57.8340
    4612         1878            125       1.2632      58.5252
    4613         1889            133       1.2663      58.6654
    4614         1894            136       1.2689      58.0447
    4615         1886            146       1.2607      60.0623
    4616         1881            116       1.2575      57.3599
    4617         1883            135       1.2689      58.7468
    4618         1899            145       1.2583      57.5791
    4619         1882            123       1.2663      57.5318
    4620         1881            144       1.2372      58.6351
    4621         1875            139       1.2534      57.7877
    4622         1890            141       1.2358      58.1656
    4623         1867            129       1.2680      57.6636
    4624         1871            150       1.2650      58.6069
    4625         1873            133       1.2551      58.9122
    4626         1895            144       1.2837      57.5627
    4627         1887            137       1.2547      58.1585
    4628         1878            145       1.2732      58.9902
    4629         1865            134       1.2623      58.0602
    4630         1859            132       1.2692      58.7395
    4631         1885            137       1.2526      58.7551
    4632         1882            126       1.2640      59.1053
    4633         1883            128       1.2652      59.3007
    4634         1866            124       1.2725      58.7351
    4635         1896            130       1.2711      58.7141
    4636         1889            131       1.2388      59.4334
    4637         1867            125       1.2590      59.2012
    4638         1893            135       1.2719      58.7211
    4639         1888            128       1.2482      59.2788
    4640         1879            135       1.2412      57.4979
    4641         1877            131       1.2678      57.1261
    4642         1887            126       1.2637      57.7221
    4643         1894            123       1.2711      57.4207
    4644         1871            142       1.2525      56.8296
    4645         1858            134       1.2432      57.0058
    4646         1894            150       1.2751      56.1869
    4647         1903            139       1.2654      56.0171
    4648         1882            148       1.2379      56.6190
    4649         1866            135       1.2626      56.8341
    4650         1893            137       1.2581      57.4917
    4651         1900            148       1.2476      58.1818
    4652         1883            142       1.2736      58.4069
    4653         1888            131       1.2567      56.8481
    4654         1885            128       1.2771      56.9682
    4655         1892            146       1.2589      57.0498
    4656         1894            130       1.2616      56.5846
    4657         1875            128       1.2574      56.9107
    4658         1889            116       1.2485      56.8868
    4659         1891            118       1.2643      56.9713
    4660         1883            124       1.2678      57.1634
    4661         1868            143       1.2549      57.1878
    4662         1886            140       1.2623      57.3505
    4663         1877            138       1.2592      58.9260
    4664         1877            130       1.2442      56.9526
    4665         1880            142       1.2585      56.3539
    4666         1887            145       1.2619      56.4291
    4667         1879            135       1.2678      56.0413
    4668         1870            140       1.2602      57.8428
    4669         1903            158       1.2618      57.7741
    4670         1877            140       1.2577      58.1125
    4671         1876            124       1.2428      57.3580
    4672         1885            129       1.2667      58.0960
    4673         1867            137       1.2509      57.6140
    4674         1878            125       1.2558      55.4773
    4675         1859            149       1.2490      56.4485
    4676         1888            122       1.2653      55.9023
    4677         1890            142       1.2634      55.4775
    4678         1885            118       1.2654      56.2811
    4679         1903            122       1.2532      56.0492
    4680         1892            136       1.2602      56.5926
    4681         1883            126       1.2592      56.5604
    4682         1880            126       1.2560      56.4992
    4683         1892            122       1.2485      55.9328
    4684         1902            151       1.2689      55.6839
    4685         1894            136       1.2629      55.6109
    4686         1872            145       1.2764      54.7378
    4687         1884            124       1.2606      54.9503
    4688         1904            131       1.2628      55.4216
    4689         1890            126       1.2594      55.1110
    4690         1877            127       1.2548      54.2547
    4691         1897            109       1.2612      55.7825
    4692         1902            116       1.2589      55.0637
    4693         1882            126       1.2500      55.9514
    4694         1898            137       1.2506      55.9732
    4695         1885            140       1.2600      55.3516
    4696         1883            137       1.2642      55.3070
    4697         1889            143       1.2522      54.9545
    4698         1868            141       1.2620      55.8225
    4699         1909            137       1.2815      55.3644
    4700         1897            141       1.2461      55.4162
    4701         1896            142       1.2537      55.6831
    4702         1884            145       1.2670      56.5976
    4703         1891            130       1.2661      55.0952
    4704         1878            124       1.2709      55.0326
    4705         1873            141       1.2671      55.8020
    4706         1894            145       1.2691      55.9918
    4707         1882            134       1.2560      56.1062
    4708         1880            130       1.2556      55.9948
    4709         1901            136       1.2589      55.9648
    4710         1881            147       1.2654      57.3790
    4711         1884            119       1.2576      57.0880
    4712         1868            138       1.2477      56.5462
    4713         1888            131       1.2632      55.6381
    4714         1891            149       1.2583      54.7994
    4715         1901            129       1.2560      56.6809
    4716         1892            130       1.2660      56.8239
    4717         1867            116       1.2526      55.4413
    4718         1896            135       1.2542      55.8938
    4719         1881            139       1.2495      56.5665
    4720         1896            125       1.2575      55.7133
    4721         1881            144       1.2729      56.4638
    4722         1888            118       1.2444      55.7530
    4723         1911            136       1.2685      56.4884
    4724         1905            135       1.2645      54.7628
    4725         1879            129       1.2743      55.5047
    4726         1880            101       1.2647      55.6126
    4727         1886            120       1.2507      56.3638
    4728         1882            108       1.2639      55.6391
    4729         1875            119       1.2626      56.2612
    4730         1871            125       1.2408      57.0134
    4731         1883            141       1.2611      56.9720
    4732         1891            123       1.2705      57.9282
    4733         1901            129       1.2630      55.9673
    4734         1884            132       1.2657      56.0481
    4735         1901            131       1.2594      55.5804
    4736         1892            128       1.2650      56.5240
    4737         1891            117       1.2725      57.2244
    4738         1886            115       1.2559      56.5700
    4739         1890            116       1.2536      57.3476
    4740         1898            114       1.2468      56.4170
    4741         1901            123       1.2396      56.9283
    4742         1877            115       1.2516      56.7485
    4743         1897            120       1.2643      56.6044
    4744         1892            115       1.2675      56.9837
    4745         1895            135       1.2756      56.4689
    4746         1905            123       1.2659      57.2000
    4747         1889            125       1.2551      57.0932
    4748         1892            132       1.2602      57.1475
    4749         1877            133       1.2630      56.9449
    4750         1885            138       1.2592      58.2392
    4751         1897            134       1.2608      56.7418
    4752         1889            140       1.2655      57.1022
    4753         1898            138       1.2805      56.6769
    4754         1871            123       1.2797      56.5449
    4755         1867            136       1.2406      56.2800
    4756         1880            125       1.2650      54.5223
    4757         1883            160       1.2602      55.5152
    4758         1894            154       1.2645      57.4752
    4759         1897            142       1.2478      56.4048
    4760         1898            140       1.2591      56.6483
    4761         1903            142       1.2661      57.7167
    4762         1895            157       1.2533      59.3807
    4763         1878            134       1.2728      59.4286
    4764         1877            126       1.2553      58.0103
    4765         1885            128       1.2521      57.1341
    4766         1882            119       1.2588      57.6558
    4767         1875            128       1.2636      57.6468
    4768         1897            129       1.2702      57.9097
    4769         1881            128       1.2516      56.2922
    4770         1879            149       1.2676      57.0333
    4771         1901            131       1.2670      57.2020
    4772         1882            132       1.2604      57.7412
    4773         1870            119       1.2558      57.6348
    4774         1880            130       1.2767      57.4950
    4775         1891            133       1.2424      56.7761
    4776         1894            128       1.2466      58.5638
    4777         1883            135       1.2651      59.6070
    4778         1892            146       1.2628      57.6822
    4779         1896            130       1.2594      58.1639
    4780         1870            140       1.2605      57.3767
    4781         1902            132       1.2546      58.3987
    4782         1872            127       1.2508      56.9895
    4783         1872            132       1.2572      58.0430
    4784         1896            136       1.2765      57.9674
    4785         1912            133       1.2574      56.0525
    4786         1873            128       1.2648      57.1443
    4787         1881            138       1.2730      56.5956
    4788         1882            143       1.2469      56.9424
    4789         1895            131       1.2528      56.8583
    4790         1869            133       1.2627      55.7843
    4791         1880            123       1.2630      55.9557
    4792         1883            135       1.2623      57.0004
    4793         1888            127       1.2736      58.4529
    4794         1870            122       1.2580      58.2495
    4795         1893            139       1.2605      58.0801
    4796         1891            152       1.2814      58.7694
    4797         1873            141       1.2536      56.6173
    4798         1880            139       1.2558      58.5761
    4799         1897            136       1.2538      57.5648
    4800         1912            135       1.2635      58.1755
    4801         1886            145       1.2601      58.1184
    4802         1878            143       1.2643      58.7002
    4803         1869            118       1.2735      57.7638
    4804         1904            145       1.2559      57.6641
    4805         1886            148       1.2316      57.5931
    4806         1881            124       1.2708      58.4067
    4807         1878            142       1.2636      57.1140
    4808         1882            127       1.2492      56.9052
    4809         1882            136       1.2571      56.2112
    4810         1875            134       1.2499      56.9071
    4811         1889            121       1.2526      56.0072
    4812         1895            134       1.2649      56.3574
    4813         1865            128       1.2545      56.5756
    4814         1893            118       1.2744      57.5248
    4815         1880            148       1.2511      56.5941
    4816         1868            139       1.2705      56.6965
    4817         1872            123       1.2695      56.3760
    4818         1891            138       1.2507      57.6531
    4819         1874            137       1.2522      56.6567
    4820         1903            153       1.2554      56.8619
    4821         1872            139       1.2548      56.6250
    4822         1870            126       1.2478      56.5290
    4823         1870            120       1.2469      56.0812
    4824         1883            117       1.2477      57.0421
    4825         1895            137       1.2508      56.3225
    4826         1874            143       1.2530      57.3897
    4827         1881            136       1.2407      57.1089
    4828         1874            133       1.2425      56.5073
    4829         1898            135       1.2740      57.4902
    4830         1890            130       1.2725      56.7213
    4831         1882            125       1.2624      56.7108
    4832         1898            150       1.2569      56.9509
    4833         1882            151       1.2542      56.2938
    4834         1883            145       1.2516      56.6709
    4835         1868            134       1.2494      56.8470
    4836         1877            133       1.2453      56.9027
    4837         1898            144       1.2557      56.6294
    4838         1910            124       1.2531      56.6875
    4839         1869            131       1.2645      57.4606
    4840         1884            134       1.2671      56.3042
    4841         1893            141       1.2610      55.6077
    4842         1881            130       1.2666      55.6003
    4843         1891            159       1.2520      55.6279
    4844         1885            134       1.2600      56.4373
    4845         1872            137       1.2475      56.8401
    4846         1883            140       1.2713      55.7550
    4847         1884            135       1.2620      56.0647
    4848         1897            135       1.2338      57.3362
    4849         1871            144       1.2654      57.0831
    4850         1884            133       1.2541      56.3823
    4851         1898            138       1.2551      55.3610
    4852         1879            135       1.2508      56.6123
    4853         1888            153       1.2497      56.8600
    4854         1895            130       1.2562      55.8765
    4855         1883            132       1.2725      55.3735
    4856         1871            140       1.2692      55.4521
    4857         1894            133       1.2562      55.4201
    4858         1878            125       1.2680      56.2544
    4859         1898            136       1.2686      56.3209
    4860         1882            139       1.2591      56.5300
    4861         1896            113       1.2698      56.3880
    4862         1890            146       1.2575      54.9107
    4863         1899            141       1.2718      56.8621
    4864         1875            115       1.2722      56.5145
    4865         1868            132       1.2663      55.8136
    4866         1894            149       1.2720      55.2200
    4867         1870            149       1.2614      56.0139
    4868         1886            142       1.2404      55.4242
    4869         1884            133       1.2718      55.6895
    4870         1873            137       1.2671      57.4402
    4871         1879            126       1.2654      57.1824
    4872         1894            139       1.2513      57.2110
    4873         1876            148       1.2558      56.7778
    4874         1896            139       1.2724      55.9278
    4875         1875            136       1.2637      56.5025
    4876         1874            147       1.2772      56.6506
    4877         1902            153       1.2488      54.9598
    4878         1849            126       1.2624      55.5522
    4879         1890            123       1.2630      55.7617
    4880         1876            139       1.2540      54.2713
    4881         1871            128       1.2681      56.2941
    4882         1872            136       1.2481      55.8265
    4883         1890            134       1.2542      55.3394
    4884         1893            136       1.2721      55.9361
    4885         1892            129       1.2673      55.3826
    4886         1882            160       1.2635      55.7298
    4887         1881            150       1.2629      55.3473
    4888         1897            150       1.2675      55.2642
    4889         1886            145       1.2706      55.5501
    4890         1881            142       1.2605      56.4217
    4891         1889            126       1.2634      56.4090
    4892         1886            123       1.2615      55.9290
    4893         1881            121       1.2666      56.3535
    4894         1895            138       1.2552      57.4877
    4895         1865            133       1.2426      55.0105
    4896         1887            122       1.2704      55.5618
    4897         1866            150       1.2566      56.6741
    4898         1868            126       1.2499      55.6532
    4899         1884            136       1.2617      56.7763
    4900         1884            138       1.2537      56.9420
    4901         1890            141       1.2588      56.1231
    4902         1894            134       1.2596      56.7408
    4903         1880            144       1.2423      56.2769
    4904         1872            130       1.2235      55.8630
    4905         1879            140       1.2364      55.4614
    4906         1879            131       1.2521      55.3090
    4907         1889            128       1.2623      55.3000
    4908         1890            145       1.2639      54.8712
    4909         1894            153       1.2579      55.9862
    4910         1872            153       1.2602      54.5264
    4911         1875            150       1.2662      56.0621
    4912         1872            129       1.2599      56.5486
    4913         1885            125       1.2697      56.8100
    4914         1847            137       1.2632      56.9302
    4915         1874            142       1.2716      55.9579
    4916         1864            135       1.2605      55.0921
    4917         1894            121       1.2579      55.3762
    4918         1873            139       1.2603      55.3806
    4919         1867            128       1.2643      56.6615
    4920         1871            134       1.2659      55.9427
    4921         1884            150       1.2606      55.2158
    4922         1878            135       1.2615      55.8202
    4923         1893            146       1.2448      55.8711
    4924         1868            140       1.2577      56.3414
    4925         1887            131       1.2571      55.8993
    4926         1884            143       1.2653      55.5535
    4927         1888            138       1.2584      55.4188
    4928         1885            136       1.2647      56.0133
    4929         1904            151       1.2679      54.9550
    4930         1874            140       1.2628      55.4873
    4931         1892            130       1.2655      55.5943
    4932         1892            151       1.2563      57.2037
    4933         1881            122       1.2442      56.1416
    4934         1865            127       1.2699      56.0263
    4935         1870            144       1.2688      55.5087
    4936         1885            132       1.2544      56.6131
    4937         1896            133       1.2576      54.7961
    4938         1873            160       1.2693      55.3352
    4939         1878            144       1.2391      56.1295
    4940         1869            136       1.2582      54.4088
    4941         1903            144       1.2671      55.2033
    4942         1889            127       1.2620      54.6650
    4943         1885            133       1.2400      54.6735
    4944         1895            155       1.2642      56.4296
    4945         1887            146       1.2535      56.0887
    4946         1885            144       1.2386      55.4451
    4947         1895            152       1.2612      56.2084
    4948         1878            142       1.2611      55.6920
    4949         1886            140       1.2516      55.1218
    4950         1873            130       1.2388      54.8886
    4951         1877            129       1.2590      55.1457
    4952         1865            134       1.2700      55.2264
    4953         1870            120       1.2631      55.9524
    4954         1874            129       1.2631      54.4538
    4955         1903            126       1.2418      55.3303
    4956         1892            133       1.2481      55.3992
    4957         1881            127       1.2792      53.7971
    4958         1870            123       1.2442      56.2910
    4959         1891            140       1.2771      55.5565
    4960         1886            145       1.2757      55.0340
    4961         1866            143       1.2352      55.0189
    4962         1886            139       1.2770      56.0476
    4963         1871            147       1.2718      55.2768
    4964         1891            135       1.2715      55.4544
    4965         1868            151       1.2571      55.1758
    4966         1886            140       1.2604      55.5138
    4967         1882            144       1.2505      56.6410
    4968         1870            140       1.2424      56.6295
    4969         1875            161       1.2307      55.7033
    4970         1868            141       1.2680      56.0516
    4971         1884            130       1.2554      55.1337
    4972         1881            148       1.2368      55.1264
    4973         1888            145       1.2743      56.7825
    4974         1868            134       1.2487      55.3596
    4975         1879            151       1.2637      55.0215
    4976         1894            127       1.2566      55.6789
    4977         1897            129       1.2805      55.9558
    4978         1872            144       1.2578      55.3921
    4979         1876            154       1.2690      54.7937
    4980         1878            146       1.2563      54.1835
    4981         1889            162       1.2545      55.0577
    4982         1879            134       1.2656      54.8720
    4983         1880            139       1.2554      55.0816
    4984         1880            132       1.2538      55.0806
    4985         1874            136       1.2674      55.3596
    4986         1879            135       1.2527      55.8940
    4987         1893            147       1.2599      55.4824
    4988         1889            142       1.2548      55.4270
    4989         1891            149       1.2561      55.1283
    4990         1904            141       1.2538      55.8480
    4991         1893            127       1.2384      55.1678
    4992         1904            134       1.2571      55.1999
    4993         1892            143       1.2750      55.5491
    4994         1883            132       1.2712      54.5822
    4995         1882            118       1.2708      55.4582
    4996         1871            129       1.2677      54.9348
    4997         1894            137       1.2583      55.6041
    4998         1878            136       1.2626      56.3049
    4999         1895            127       1.2601      55.6435
    5000         1871            132       1.2622      54.7157
    5001         1893            143       1.2731      54.8140
    5002         1866            132       1.2475      55.7962
    5003         1870            120       1.2620      57.6772
    5004         1857            148       1.2670      55.2564
    5005         1883            128       1.2592      54.5725
    5006         1877            141       1.2667      55.3248
    5007         1872            127       1.2716      56.2062
    5008         1877            142       1.2624      56.1654
    5009         1884            148       1.2527      55.7639
    5010         1861            125       1.2715      56.0245
    5011         1865            134       1.2560      56.8581
    5012         1876            146       1.2723      56.4574
    5013         1865            142       1.2610      57.1122
    5014         1886            144       1.2669      55.5463
    5015         1870            152       1.2643      55.6480
    5016         1891            146       1.2637      56.8358
    5017         1881            149       1.2711      56.2086
    5018         1875            146       1.2650      55.6759
    5019         1883            149       1.2499      55.7020
    5020         1877            144       1.2645      55.8786
    5021         1875            148       1.2577      56.2489
    5022         1871            150       1.2575      55.9863
    5023         1881            160       1.2673      56.5540
    5024         1877            129       1.2453      56.4998
    5025         1899            140       1.2606      56.4452
    5026         1852            156       1.2640      56.1137
    5027         1884            141       1.2508      56.6407
    5028         1856            137       1.2713      56.2311
    5029         1869            129       1.2634      56.0864
    5030         1889            155       1.2673      57.0326
    5031         1875            149       1.2595      56.5167
    5032         1871            129       1.2527      57.2345
    5033         1854            131       1.2750      58.8036
    5034         1864            133       1.2709      56.4841
    5035         1869            151       1.2644      56.5037
    5036         1875            158       1.2527      57.8723
    5037         1882            140       1.2461      57.8724
    5038         1868            147       1.2763      58.2793
    5039         1876            138       1.2690      57.5275
    5040         1854            154       1.2685      58.0725
    5041         1866            153       1.2525      57.7142
    5042         1868            126       1.2792      56.9926
    5043         1874            133       1.2640      59.0443
    5044         1864            150       1.2617      57.6866
    5045         1889            140       1.2661      56.9183
    5046         1870            137       1.2666      56.5251
    5047         1860            126       1.2614      55.8142
    5048         1883            139       1.2666      56.9306
    5049         1870            147       1.2411      56.1918
    5050         1875            161       1.2503      56.2221
    5051         1874            152       1.2715      56.1736
    5052         1875            127       1.2590      56.5736
    5053         1863            150       1.2681      56.3656
    5054         1870            135       1.2627      55.8468
    5055         1884            144       1.2584      56.8777
    5056         1874            130       1.2676      57.3519
    5057         1882            134       1.2540      55.9027
    5058         1893            143       1.2606      55.6412
    5059         1882            140       1.2647      57.1482
    5060         1884            121       1.2580      57.5064
    5061         1865            130       1.2528      57.1056
    5062         1875            136       1.2466      56.6362
    5063         1872            132       1.2438      56.3802
