#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
   10818  -11.793   -7.751   -2.453   -1.769   -0.471
   10819   -9.757   -4.792   -1.319   -1.300   -6.192
   10820   -8.324   -0.221   -1.433   -0.698   -5.268
   10821   -6.794   -2.007    1.517   -3.222   -1.755
   10822  -10.132   -3.896    0.491   -2.444   -4.684
   10823   -8.254    0.589    2.095   -1.286   -6.439
   10824   -9.667   -3.491    2.638    6.447   -8.013
   10825  -14.134   -3.404    1.813    1.437   -4.947
   10826   -7.704   -5.352   -0.475    2.368   -0.600
   10827  -12.053   -4.365   -1.624    5.557   -3.911
   10828   -9.613   -4.081   -0.824    3.098    0.755
   10829   -9.915   -8.415   -3.600    0.487   -4.643
   10830   -6.717   -1.788    0.459    6.848   -4.268
   10831   -5.579   -1.420   -2.496    1.466   -7.587
   10832   -6.586   -1.730   -3.309    2.556   -5.619
   10833   -8.067   -2.123   -3.153    0.529   -3.103
   10834   -6.686   -3.612   -3.037    0.484   -2.614
   10835   -5.767   -5.131   -1.873    1.327   -4.978
   10836   -8.108   -3.368   -2.709   -0.908   -4.602
   10837   -6.034   -0.828   -2.121    1.312    0.087
   10838   -3.948   -2.759   -3.009    6.917    0.083
   10839   -3.634    0.522   -4.587    3.540    0.517
   10840   -5.813   -0.327    0.458    5.424   -3.705
   10841   -9.563   -1.200   -1.720    7.532   -5.221
   10842   -6.649    0.202   -2.613    4.772   -3.761
   10843  -10.166   -4.847   -2.999    1.191   -2.228
   10844   -9.886   -3.006   -4.023   -2.060    2.400
   10845   -8.469   -4.560   -4.764   -6.095    1.330
   10846   -7.997   -2.616   -4.370   -3.168   -3.664
   10847   -7.062   -7.982   -2.428   -5.670    2.176
   10848   -7.404   -3.754   -4.616   -8.900    2.903
   10849   -8.446   -5.174   -5.043   -3.305    2.496
   10850  -10.720   -5.761   -0.660   -3.191   -1.343
   10851   -8.379   -3.318   -2.483   -4.883   -3.952
   10852   -7.873   -1.045   -4.445   -4.172    0.542
   10853   -8.083   -5.477   -3.463   -8.036   -1.225
   10854   -9.569   -4.974   -1.884   -1.392   -6.022
   10855   -6.748   -5.231   -0.643    5.798   -2.465
   10856   -6.795   -6.507   -5.377    1.173    1.746
   10857   -5.009   -3.106   -6.018    3.664    3.333
   10858   -9.519   -5.708   -4.570    6.716   -0.958
   10859   -7.353   -1.893   -4.649   10.711    1.398
   10860   -8.535   -5.107   -6.795    2.102    0.444
   10861   -8.304   -5.903   -2.929    7.285   -4.413
   10862   -8.735   -5.333   -6.115    5.151   -4.889
   10863  -10.349   -2.650   -3.808    4.762   -4.841
   10864   -9.895   -7.361   -4.352    2.378   -4.108
   10865  -10.128   -6.869   -2.872   -2.533   -5.360
   10866   -6.231   -4.529   -3.964   -2.865   -3.962
   10867   -9.042   -1.494   -6.244    0.780   -0.130
   10868   -6.049   -4.969   -4.091    1.467   -4.619
   10869   -5.329   -3.008   -5.580   -0.882    0.415
   10870   -7.819   -3.301   -8.092   -2.437    5.658
   10871   -6.195   -4.592   -8.365    0.109   -3.286
   10872   -5.234   -2.800   -6.717   -5.251   -0.031
   10873   -6.738   -1.331   -7.231   -2.638    0.538
   10874   -6.948   -2.682  -11.129   -1.010    7.937
   10875   -5.392   -1.285   -7.286    1.969    2.300
   10876   -7.531    0.777   -6.103    2.527    3.650
   10877   -3.444    0.626   -8.734   -2.168    0.899
   10878   -5.335    0.014   -7.585   -0.035    1.061
   10879   -6.569   -1.657   -5.762    0.538    1.277
   10880   -7.618   -3.357   -9.804   -0.727   -1.969
   10881   -3.897    1.415   -9.550    4.343    1.179
   10882   -8.641    0.078  -10.637    5.232   -2.875
   10883   -8.970   -0.761   -7.948    4.279   -8.730
   10884   -6.486   -3.709   -7.219   -0.540   -4.562
   10885   -9.412   -7.987   -6.844    0.401   -0.243
   10886   -9.747   -6.590   -7.261   -3.318    0.330
   10887   -9.209   -5.070   -7.092   -0.102   -3.128
   10888  -10.172   -6.526   -2.915    2.709   -2.761
   10889   -9.414   -2.997   -4.928   10.011   -3.492
   10890   -3.244   -0.859   -4.434    6.852   -3.974
   10891   -8.672   -5.277   -6.935    0.720   -1.980
   10892  -10.131   -3.158   -8.175    6.679   -2.343
   10893   -8.498   -2.922   -7.994   -1.259   -4.180
   10894   -5.383    0.588  -10.187   -4.093    2.938
   10895   -6.109    0.895   -8.653    3.818    1.029
   10896   -6.107    0.322   -6.864    4.327   -3.238
   10897   -7.955   -2.169   -7.858    5.346   -3.033
   10898   -7.973   -5.849   -5.625    2.554   -3.224
   10899   -6.596   -1.509   -7.596    5.772   -3.714
   10900   -7.943   -3.964   -5.946    6.269   -5.174
   10901   -5.599   -0.504   -6.281    7.331    2.370
   10902   -9.579   -1.131   -7.322    9.353   -2.121
   10903   -7.189   -1.037   -5.362    9.696   -0.581
   10904  -10.018   -4.551   -7.276    4.178    3.966
   10905  -10.459   -5.985   -3.902    3.852    3.635
   10906  -11.088   -5.979   -8.210    2.672    0.517
   10907   -5.738   -3.722   -6.765   -1.544    0.375
   10908  -10.748   -3.849   -5.307    1.195    2.479
   10909   -5.653   -4.114   -3.008   -2.572   -4.946
   10910   -8.755   -6.511   -2.733   -1.061   -5.304
   10911   -8.334   -5.080   -4.064    0.308   -3.955
   10912   -7.699   -5.684   -4.629   -2.295    0.252
   10913   -7.297   -5.696   -1.612    0.289   -6.642
   10914   -7.824   -4.413    0.556    1.651   -8.396
   10915   -8.541   -3.334   -4.220    5.446   -5.693
   10916   -8.000   -4.617   -1.441   -2.910   -3.807
   10917  -10.713   -2.642   -2.217    3.583   -4.725
   10918   -8.082   -4.767   -1.414   -0.268   -1.648
   10919   -5.390   -2.373   -5.767   -1.737   -3.782
   10920   -8.366   -5.479   -1.110   -1.156   -5.403
   10921   -8.223   -1.495   -2.790   -0.400   -1.826
   10922  -11.247   -2.082   -3.001   -0.153    0.741
   10923   -9.820   -4.536   -4.427   -1.421   -4.631
   10924   -8.133   -1.864   -6.350   -7.462   -0.920
   10925  -10.597    0.652   -6.302    1.693   -1.174
   10926   -7.953   -0.789   -3.336   -4.634    3.473
   10927   -9.416   -3.569   -3.119   -0.417    5.201
   10928  -11.600   -2.137   -1.952    0.666   -7.262
   10929   -8.723   -3.071   -4.875   -5.050   -6.902
   10930   -5.701   -2.202   -5.687   -4.131    1.800
   10931   -9.044   -1.033   -5.901   -2.707   -3.304
   10932  -10.010   -2.849   -2.611    0.029   -6.650
   10933   -7.016   -2.432   -0.165   -0.001   -6.358
   10934   -8.872   -3.885   -2.826   -4.483   -5.541
   10935  -10.478   -1.947   -2.444    1.093   -1.292
   10936   -7.136    0.793   -4.557   -3.573   -0.493
   10937   -5.004    1.440   -2.024    0.741    2.234
   10938   -6.316    1.196   -3.775   -2.028    3.249
   10939   -8.003   -4.152   -3.481   -6.043   -1.052
   10940  -10.057   -5.277   -1.808   -3.360  -11.669
   10941   -5.006    1.357   -2.177    1.373   -6.702
   10942  -11.168   -7.184   -3.710   -2.777   -3.471
   10943   -9.378   -3.668   -4.491   -1.255   -1.625
   10944  -11.188   -5.028   -2.060    3.682   -3.195
   10945  -10.229   -3.349   -5.081   -5.673   -1.432
   10946   -6.903    0.266   -6.087   -6.392    4.206
   10947   -9.030   -1.910   -5.743   -3.168   -0.682
   10948  -10.395   -1.500   -6.223   -2.343   -5.353
   10949   -6.758    1.555   -6.470   -1.522   -1.113
   10950   -8.713    1.333   -4.295    5.480   -0.065
   10951   -9.443    0.591   -4.066    1.881    1.936
   10952  -10.566   -0.923   -2.628    0.909   -1.389
   10953  -11.049   -1.141   -1.043   -0.736   -6.162
   10954   -9.557   -3.157   -5.099   -3.328   -1.703
   10955  -10.756   -5.945   -6.098   -5.780   -3.204
   10956  -10.711   -4.510   -3.113   -7.019   -8.902
   10957  -10.506   -5.957   -0.747   -6.885   -5.883
   10958  -10.954   -3.845   -4.374   -1.910   -5.260
   10959   -9.648   -0.996   -4.100    1.689   -3.341
   10960   -7.930    3.365   -3.676   -0.320   -4.035
   10961   -9.435   -2.580   -0.707    4.124   -8.256
   10962   -9.606   -6.862    0.472    5.448   -2.389
   10963  -10.392   -6.861    0.525    3.105   -4.198
   10964   -9.618    0.095   -4.149    3.919   -4.274
   10965  -10.815    3.291   -1.217    6.200   -8.016
   10966   -8.674   -3.746   -5.165    6.162   -0.273
   10967  -10.497   -1.711   -4.398   -0.389   -0.162
   10968  -12.196   -0.204   -2.602    6.962   -6.530
   10969  -10.531   -1.963   -2.667    1.521   -4.531
   10970   -7.530   -0.404   -0.089    2.555    1.011
   10971  -13.001   -3.956   -0.591    7.619   -3.712
   10972   -9.825   -6.229   -2.130    3.854   -5.099
   10973   -8.937   -4.816   -3.938    0.241   -6.371
   10974   -8.187   -1.743   -2.416    0.184  -10.657
   10975   -8.532   -1.739   -0.785   -0.248   -9.276
   10976  -12.326   -4.890   -1.072    2.030   -9.330
   10977  -10.026   -1.912   -1.662    5.042   -8.764
   10978   -6.463    0.564   -0.989    2.123  -13.246
   10979  -10.660   -2.962   -1.529   -0.053  -10.549
   10980  -14.282   -6.591   -0.619    7.447   -3.742
   10981   -9.040   -1.837    1.695    5.427   -4.080
   10982   -9.620   -6.891   -0.011    1.802   -4.920
   10983  -10.573   -8.947    1.199    2.444   -3.670
   10984  -11.007   -7.468   -0.504    2.026   -1.030
   10985  -11.929   -7.740    0.569    3.335    1.990
   10986   -7.666   -7.238    2.066    1.269   -0.694
   10987   -9.019   -5.675   -4.207   -0.030    1.099
   10988   -7.614   -4.503   -1.762    2.787    0.453
   10989   -7.942   -2.191   -3.594   -4.027    1.208
   10990   -6.569   -3.551   -3.860   -1.585   -4.646
   10991   -9.439   -3.615   -1.259   -1.050   -6.865
   10992   -8.481   -4.342   -4.677   -0.867   -1.539
   10993   -5.872   -6.265   -3.718   -0.571   -0.777
   10994   -5.045   -0.326    0.214    2.941   -6.403
   10995   -9.296   -0.112   -0.207    3.779   -6.498
   10996   -7.486   -2.475    0.512    1.282   -3.717
   10997   -4.155   -0.338   -1.258    0.144   -4.246
   10998   -6.658   -5.019   -1.827   -1.111   -2.294
   10999   -8.790   -4.059    0.794    4.747   -2.834
   11000   -9.081  -10.014   -2.300    3.690   -3.470
   11001   -9.054   -5.115   -0.659    8.072   -4.050
   11002   -1.858   -2.796   -0.858    3.623   -2.270
   11003   -2.995   -3.754   -1.808    2.510   -1.115
   11004   -9.990   -5.178   -1.578    9.406   -2.144
   11005   -9.737   -7.429   -1.502    8.026    1.045
   11006  -10.602   -4.181   -0.015    4.267    1.891
   11007   -7.909   -6.040   -0.696    2.411    2.073
   11008   -5.849   -8.422    0.456   -1.927   -3.548
   11009   -5.911   -3.128    0.060   -1.931   -5.620
   11010  -11.184   -8.509    1.079    2.019   -8.015
   11011  -10.457   -3.605   -2.148    0.627   -5.196
   11012  -11.584   -7.290    0.382    4.065   -3.809
   11013  -13.276   -5.731    2.162    7.074   -5.355
   11014   -4.685   -5.916    1.927    4.509   -4.186
   11015   -6.267   -6.970   -0.655    4.145   -4.695
   11016   -7.595  -10.462   -0.303    2.473   -0.728
   11017   -8.498   -4.814    0.529    7.484   -5.225
   11018   -4.439   -2.596   -0.842    3.086   -6.132
   11019  -11.059   -3.675    0.788    4.730   -5.788
   11020   -3.367    0.000    1.959    5.000    0.195
   11021   -6.177   -6.723   -0.574    0.933    2.106
   11022   -2.969    0.595    1.326   -0.503   -0.202
   11023   -9.695   -1.875   -1.143    0.062   -1.471
   11024   -6.478   -0.681    3.104    2.051   -4.717
   11025   -4.117   -0.906    0.552    1.745   -3.844
   11026   -7.054   -3.906   -0.897    3.206   -3.921
   11027   -6.623   -2.455   -0.315    3.197   -6.010
   11028   -9.019   -6.556    0.043   -0.177   -8.537
   11029  -10.531   -9.854    0.270    0.262   -2.872
   11030   -8.091   -4.353    0.516    1.866   -5.681
   11031  -11.880   -7.261   -0.254    3.431   -4.348
   11032  -10.030   -4.558    0.674    7.744   -0.668
   11033  -11.362   -8.117   -3.125    6.551    0.023
   11034   -8.870   -5.349   -2.595   11.086    4.309
   11035   -9.803   -8.618   -0.210    5.668   -1.042
   11036  -10.081   -7.129   -2.934    2.370   -0.970
   11037   -9.681   -5.179   -1.860    4.149   -0.173
   11038   -8.796   -1.506   -3.551    4.511    1.465
   11039   -8.492   -3.139   -2.391    3.543   -3.381
   11040  -11.817   -8.763   -1.966    0.013   -1.592
   11041   -8.736   -4.810   -3.243   -1.702    1.989
   11042  -10.972   -8.721   -4.116   -1.034   -2.157
   11043   -7.511   -7.888    3.741    2.786   -4.323
   11044   -6.578   -5.042    1.615    4.455   -6.830
   11045   -6.207   -6.360    2.614    7.070   -0.936
   11046   -9.926   -6.474   -3.349    2.722   -2.210
   11047   -8.489   -3.357   -3.281    4.444   -4.049
   11048   -7.947   -3.880   -0.797    1.715   -5.120
   11049   -7.346   -6.424   -2.816    5.687    0.193
   11050   -7.143   -5.732   -2.960    7.936   -2.396
   11051  -10.856   -5.181   -2.766    5.312   -7.055
   11052   -7.081   -3.433    1.956    5.849   -4.036
   11053  -10.638   -8.668   -0.863   -1.020   -1.377
   11054   -7.829   -3.282   -1.097    3.922   -0.533
   11055  -11.098   -8.466   -1.443   -1.050    0.850
   11056  -10.155   -7.130    0.452    2.381   -5.000
   11057   -8.722    0.960    0.112    9.067   -1.610
   11058   -9.572   -6.248    2.063    3.158   -3.411
   11059   -7.260   -6.815   -0.949   -5.963   -5.191
   11060   -6.033   -4.970    3.750    1.115   -4.323
   11061   -3.996   -2.829   -1.606   -1.204    3.448
   11062   -7.869   -3.738   -3.325    2.210   -0.538
   11063   -7.765   -3.994    0.458    3.465    2.175
   11064   -9.981   -3.952   -0.653   -0.386    1.767
   11065   -7.857   -1.305   -1.331    4.367    2.698
   11066   -8.995    0.492   -2.293   -2.948    2.621
   11067   -6.626   -6.471    0.507   -1.680    0.445
   11068   -9.339   -6.778   -0.939    1.431    3.255
   11069   -9.655   -5.046    2.082    2.332    1.511
   11070   -9.450   -3.189   -1.419   -3.830    0.299
   11071   -9.266   -3.485   -0.639    1.719    3.951
   11072   -9.170   -4.043   -0.078    4.014   -3.208
   11073  -10.526   -5.801   -2.587    3.531    4.093
   11074   -6.853   -3.041   -0.606   -4.949    0.757
   11075  -11.021   -7.214    0.427    3.853   -3.289
   11076   -9.586   -5.464   -3.937    0.124   -0.733
   11077   -8.439   -8.437   -1.309   -0.033   -3.811
   11078  -10.871   -9.044    0.955   -2.138    0.753
   11079  -10.715   -5.411   -1.200   -1.182    0.059
   11080   -9.158   -4.189   -0.040   -4.194   -1.677
   11081   -7.756   -2.073   -1.400    0.562    1.086
   11082  -10.519   -5.278   -1.870   -0.180    0.936
   11083   -9.499   -2.158   -1.403   -1.109    6.388
   11084  -11.056   -4.725   -0.444    6.055   -0.339
   11085   -8.617   -2.543    1.268    4.214    2.465
   11086   -9.704   -4.654   -1.355   -0.722    1.044
   11087  -11.371   -2.004   -1.019    4.164    1.535
   11088   -9.984   -3.372    2.752    2.230   -2.092
   11089   -7.549   -4.517    0.673    1.487    1.408
   11090   -9.086   -3.909    0.763    5.939   -1.801
   11091   -6.935   -3.489   -0.873   -1.892   -3.090
   11092   -7.183    1.585   -1.945    2.787   -4.829
   11093   -8.047    0.784    0.502    2.479   -1.001
   11094  -11.665   -3.836    0.020    4.434   -2.211
   11095  -10.773   -5.371   -0.810    0.530   -2.600
   11096   -6.707   -4.979   -1.018    2.252   -2.034
   11097   -7.758   -4.233   -1.110    5.630   -0.837
   11098   -7.057   -2.735    0.100    1.041   -3.411
   11099  -13.715   -4.991    1.688    2.803   -7.114
   11100  -10.571   -1.829   -0.424    7.598   -4.691
   11101   -7.806   -1.710   -2.445    4.494   -3.750
   11102  -14.910   -3.240   -1.309    4.252   -5.246
   11103   -9.277   -2.235   -1.162    0.527   -8.788
   11104   -7.710   -1.310   -0.823    4.394   -0.439
   11105  -11.371   -4.000    0.958    3.601   -0.610
   11106  -11.205   -7.759    2.236    1.111   -5.484
   11107   -8.448   -9.631    0.421   -2.255    0.470
   11108  -10.143   -9.244   -3.176   -2.985    2.841
   11109   -9.383   -4.006   -2.666    0.889    3.283
   11110   -7.352    0.323   -2.624    2.799    1.364
   11111   -6.057    1.093    0.164    5.270    4.713
   11112  -11.738   -0.157   -4.227   -3.155    4.829
   11113   -8.214   -3.783   -1.980    1.267    1.971
   11114   -8.387   -2.509   -2.353    1.677    4.315
   11115   -6.371    0.942   -3.144   -2.258   -0.817
   11116   -5.695    1.806   -4.288    2.777    2.123
   11117   -8.816   -3.226    1.477   -0.374   -2.867
   11118  -11.532   -4.330    2.988   -0.844   -8.981
   11119   -6.911   -2.418   -0.378    4.389   -0.282
   11120   -8.788   -1.752   -0.693    8.085    1.920
   11121   -7.711   -3.011    1.381    1.787    1.459
   11122   -8.651   -1.383    0.019   -1.659   -2.645
   11123   -7.231   -1.599    1.927    4.346   -1.174
   11124   -9.366   -4.095    0.465    5.312   -1.441
   11125   -7.613   -4.914    1.989    1.082    1.013
   11126   -9.028   -1.315    0.306    0.521   -0.107
   11127   -8.921   -1.770    1.622    2.133   -1.467
   11128   -8.435   -5.189   -2.498    1.717   -0.795
   11129  -10.461   -4.925   -0.964    0.906   -2.920
   11130  -10.543   -5.052   -1.987    3.423   -8.015
   11131   -8.075   -1.076   -1.611    5.624   -1.936
   11132   -8.532   -0.516    0.608   -1.788   -1.464
   11133   -6.806    3.165   -0.400   -2.322   -4.454
   11134   -8.276   -0.107   -4.369   -1.820    0.158
   11135  -10.060   -6.778    1.250    1.482   -1.952
   11136   -9.633   -6.229    0.526    2.890   -2.225
   11137  -10.991   -5.829   -0.571    0.750   -3.287
   11138   -9.395   -7.618   -1.269   -4.932   -1.498
   11139   -6.082   -3.760   -0.923    3.088   -1.618
   11140   -6.948   -4.242   -1.517    1.684   -0.797
   11141   -8.880   -6.657   -0.361    0.725   -1.644
   11142   -7.059   -9.373   -1.865   -3.540   -1.581
   11143   -6.001   -8.590   -2.734   -0.689   -0.563
   11144   -8.907   -5.472   -1.761    3.890   -2.079
   11145   -6.512   -4.266   -1.040    5.470   -0.601
   11146   -9.205   -1.357   -0.512    4.353   -1.016
   11147  -11.354   -5.315    1.049    5.076   -1.187
   11148   -7.458   -2.432   -0.557    4.333   -0.445
   11149   -6.243   -1.489   -1.429   -1.272    0.966
   11150   -8.040   -2.754   -3.317    4.042    2.372
   11151   -8.908   -6.488   -2.319    1.896   -0.662
   11152   -9.667   -4.014   -1.057   -1.100   -1.768
   11153  -10.012   -4.661   -2.763   -4.374   -2.062
   11154   -6.810   -4.716    2.193   -6.146   -7.355
   11155   -7.850   -9.271    1.406   -8.832   -1.555
   11156   -9.236   -6.053   -1.358    0.675   -0.161
   11157   -6.880   -5.752   -1.043    3.600   -3.122
   11158   -5.490   -1.031   -1.956    2.111    1.502
   11159   -8.350   -1.545   -2.045    3.091   -1.178
   11160   -6.449   -2.499   -3.505    3.672   -0.324
   11161   -8.037   -0.506   -1.953    1.813   -1.219
   11162   -6.431   -1.404   -3.878    4.033   -1.672
   11163   -8.355   -2.723   -2.077    2.024   -4.549
   11164   -9.612   -5.395   -0.341    1.444   -4.443
   11165   -8.578   -3.964   -0.794    2.321   -8.707
   11166   -7.506    1.476    0.491    5.736   -5.106
   11167   -7.953   -5.108   -3.762   -1.610    3.095
   11168   -8.019   -0.660   -3.900    1.307    6.501
   11169   -5.879   -0.579   -1.651    4.925    1.012
   11170   -8.942   -1.971   -2.331    2.436    2.327
   11171   -7.968   -1.919    1.416    2.664   -2.644
   11172   -9.219   -3.367   -0.044   -1.863   -4.229
   11173   -9.660   -1.588   -1.315   -1.554   -1.238
   11174   -5.555   -3.509   -3.713   -2.111   -1.605
   11175   -8.878   -7.243   -2.320   -4.193    0.324
   11176  -10.392   -3.469   -5.369   -0.864    3.274
   11177   -7.319   -2.630   -1.082    0.890   -1.828
   11178   -6.511   -5.138   -1.203   -0.163   -1.150
   11179   -9.805   -7.934   -0.254    3.361   -1.378
   11180   -7.678   -5.742   -1.975    1.429   -3.010
   11181   -9.256   -7.928    0.699    1.068   -0.778
   11182   -9.239   -7.880    0.320    1.790   -4.158
   11183   -9.606  -12.428    2.309    3.153   -9.390
   11184   -5.980   -0.907   -0.474    6.850   -4.252
   11185   -9.574   -6.144   -4.703   -0.726    0.591
   11186  -10.375   -2.893   -2.350   -0.574   -6.402
   11187  -11.539   -3.282   -3.096   -0.388   -0.146
   11188   -7.534   -6.986    3.318   -3.068   -4.950
   11189  -11.054   -7.819   -1.435    3.624   -2.578
   11190  -11.254   -8.395    3.494    3.927   -1.355
   11191   -9.414   -4.155    2.754    7.138   -1.690
   11192   -9.198   -7.189   -0.132    0.773   -0.027
   11193   -7.006   -7.592   -1.625   -1.403   -3.348
   11194   -6.214   -5.764   -2.827    0.412   -4.049
   11195   -7.702   -0.446   -2.411   -0.237   -2.097
   11196   -3.720    1.679    1.094   -0.883   -1.926
   11197   -4.523   -1.980    0.130    5.141    3.632
   11198   -7.749   -6.221   -0.917    4.321   -0.606
   11199   -9.829   -6.504   -2.486    0.604   -3.472
   11200  -10.417   -5.655   -0.409    7.470   -4.838
   11201   -9.071   -2.538   -2.710    7.476   -0.592
   11202   -9.635   -7.508   -0.277    2.563   -4.050
   11203  -13.080  -12.561   -3.695   -0.367   -3.767
   11204   -7.479   -6.387   -2.534   -0.778    1.256
   11205  -10.935   -9.095   -2.355    1.842    2.105
   11206   -8.716   -5.452   -1.903    8.740    3.068
   11207   -6.355   -1.725   -0.339    8.379    3.051
   11208   -8.692   -0.877    0.999   10.305    3.694
   11209   -9.887   -2.969    3.532    8.900   -2.007
   11210   -6.997   -4.606    0.222    4.427   -0.005
   11211  -12.179  -12.775    1.211    2.775    0.575
   11212   -8.864   -4.632   -0.266    5.311    2.050
   11213  -10.803   -6.488    0.100    2.292    0.003
   11214  -12.495   -6.617   -1.783    2.414    1.189
   11215   -6.791   -4.006   -1.066    3.502    7.510
   11216   -8.030    1.065   -1.922    4.642    4.110
   11217   -5.851   -0.034   -1.572    6.593    0.905
   11218   -9.508   -3.941    1.410    3.916    0.727
   11219   -8.967   -3.462   -2.745    6.570    0.419
   11220  -10.496   -5.446   -4.347    3.594   -0.094
   11221   -7.943    0.184   -0.381    5.074    0.763
   11222   -8.411   -0.173   -3.812    2.072    2.421
   11223  -10.638    0.420   -0.630    7.185    0.600
   11224   -9.236   -4.763   -0.126    4.830   -2.511
   11225  -12.805   -3.177   -0.686    1.505   -0.045
   11226   -9.455   -9.118    1.980   -1.197    2.015
   11227  -10.270   -6.219    2.085   -1.078   -1.372
   11228  -10.742   -6.697    1.266   -0.544    0.446
   11229   -8.353   -9.052   -1.312   -5.985    1.027
   11230  -11.174   -6.711   -2.771   -0.535    3.438
   11231  -10.099   -7.458    3.187    1.724   -3.484
   11232  -10.750   -9.727    3.751    6.779   -4.655
   11233   -9.912   -8.548    1.921    3.932    0.242
   11234  -11.753   -6.801   -0.702    6.484   -0.069
   11235   -9.991   -7.247    0.452    1.799   -0.761
   11236   -7.687   -2.906   -1.372    2.403    1.511
   11237   -5.802   -2.708   -0.637    4.181   -0.724
   11238  -10.027   -5.092   -0.038   -0.424    0.500
   11239  -10.730   -8.325   -1.058   -4.328    1.685
   11240  -11.434   -7.867    0.629   -5.537    0.099
   11241   -9.091   -7.362    2.280   -3.075   -0.082
   11242   -7.745   -6.818   -1.445   -0.426    6.872
   11243   -8.357   -6.790   -3.724   -4.896    3.492
   11244  -10.665  -10.200   -1.301   -6.900   -5.392
   11245  -11.583   -9.390   -1.654   -6.996   -3.374
   11246  -10.261  -11.061    0.453   -2.950    1.291
   11247   -8.174  -10.766   -0.410   -0.436   -1.560
   11248  -11.206   -9.217    1.129   -1.272   -2.290
   11249   -8.301   -5.677    0.532   -2.763    3.979
   11250   -6.774   -3.427    0.253    1.512    7.950
   11251   -9.047   -6.115   -0.563   -4.470    2.004
   11252   -7.048   -6.399   -1.780   -2.467    3.085
   11253   -7.103   -7.551   -1.823   -4.287   -1.653
   11254   -7.093   -6.310   -0.063   -1.966    2.722
   11255  -11.121   -1.926    0.049    2.043   -0.558
   11256  -11.769   -9.846   -1.480   -5.611   -0.007
   11257   -7.660   -6.797   -0.039    0.718    3.950
   11258   -9.442   -3.239   -0.585   -1.877    6.166
   11259   -8.409   -1.435   -3.252   -1.150    3.891
   11260   -6.997   -2.842   -2.404    2.518    1.943
   11261   -8.404   -5.267   -3.369   -5.372    5.747
   11262   -9.671   -6.389   -4.006   -8.195    6.320
   11263  -11.899   -6.868   -1.558   -5.273    0.999
   11264  -13.154   -7.341    0.538    5.397   -2.823
   11265  -13.950   -2.802   -0.202    5.288   -2.036
   11266  -10.444   -4.680   -2.647    3.503   -2.731
   11267  -13.066   -6.350   -3.692   -2.817   -1.898
   11268  -12.255   -5.880   -1.443   -0.342   -2.022
   11269  -13.136   -6.231   -2.722   -1.663   -2.872
   11270   -9.281   -2.766    0.171    0.896   -2.480
   11271  -12.387   -5.860   -2.504    3.904   -6.131
   11272   -7.338   -2.265   -1.599    4.592   -4.419
   11273  -10.828   -4.186   -0.715    5.900   -4.613
   11274  -10.309   -3.518   -0.591    2.926   -5.540
   11275  -10.816   -6.185    4.930    5.290   -2.123
   11276  -11.256   -5.868   -0.960   -1.817    2.524
   11277  -10.733   -3.885   -0.536    2.087    2.006
   11278  -15.052   -5.202   -0.593    6.368   -0.184
   11279  -10.457   -3.770    3.150    5.993   -1.049
   11280  -12.957   -3.664    1.695    4.565    2.095
   11281  -12.812   -5.251    0.573    3.242   -4.022
   11282  -10.270   -1.531   -1.992    1.084   -1.384
   11283   -9.467    1.533   -1.629    2.099   -6.119
   11284   -6.193   -1.725    0.882    8.139   -1.817
   11285   -7.879   -3.115   -0.356    4.110   -3.414
   11286   -6.542   -1.273   -2.467    1.950   -3.279
   11287   -7.919   -2.651   -1.826    0.928   -2.336
   11288   -8.143    3.416   -0.839   -1.076   -6.169
   11289   -5.351    0.855   -0.567    0.512   -3.395
   11290   -6.967    3.490   -3.424    2.174   -0.403
   11291   -8.616    2.110   -2.829    4.597   -1.353
   11292   -2.020   -0.887   -2.295   -6.255    1.316
   11293   -3.159   -2.495   -1.240   -5.862    1.082
   11294   -4.267   -2.337   -1.278   -2.131    2.129
   11295   -6.655   -3.725   -0.495    1.387    0.746
   11296  -10.366   -8.663   -2.697   -6.677   -3.273
   11297   -7.767   -8.931   -3.526   -0.596    2.282
   11298   -7.799   -7.604   -2.781   -5.389    2.341
   11299   -8.181   -3.859   -0.695   -5.295   -0.223
   11300   -3.911    0.374   -1.189   -3.362    1.682
   11301   -5.320   -0.117   -2.675   -5.596    2.466
   11302   -7.038   -0.919   -3.599   -2.916    1.901
   11303  -10.093   -6.852   -2.401    0.425    2.549
   11304   -9.893   -6.104   -0.501    1.815    3.168
   11305   -5.439   -4.059   -3.288    0.820    0.352
   11306   -8.329   -6.314   -2.398    0.865   -1.400
   11307   -5.911   -2.768   -2.656    0.458    0.623
   11308   -6.059   -3.384    0.671    1.562   -2.258
   11309   -6.591   -4.460   -0.641   -3.323    3.092
   11310   -4.000   -0.876   -3.477   -1.823    2.401
   11311   -5.733   -2.970   -1.786   -4.596   -1.792
   11312   -7.228   -5.287    0.820   -3.855   -1.786
   11313   -5.681   -1.981    0.734   -1.308   -6.877
   11314   -4.953   -1.666   -0.393    0.488   -4.344
   11315   -6.294   -3.183    1.911    5.235   -4.758
   11316   -1.546    2.136    1.359    6.830    1.242
   11317   -1.269    3.208    3.006    3.620   -2.189
   11318   -2.120   -2.664    1.786   -0.155    0.298
   11319   -4.727    1.723    1.969    3.464   -1.090
   11320   -4.930    0.076    0.235    6.643   -3.799
   11321   -4.017   -2.277    1.001    7.551   -4.254
